23,4,113M,,,0.71
23,5,113M,,,0.71
23,6,113M,,,0.70
23,7,113M,,,0.72
23,8,113M,,,0.77
23,9,113M,,,0.72
24,1,104M,,,0.83
24,2,104M,,,0.85
24,3,104M,,,0.69
24,4,104M,,,0.71
24,5,104M,,,0.75
24,6,104M,,,0.81
24,7,104M,,,0.75
24,8,104M,,,0.69
24,9,104M,,,0.72
25,1,100M,,,0.85
25,2,100M,,,0.85
25,3,100M,,,0.68
25,4,100M,,,0.69
25,5,100M,,,0.70
25,6,100M,,,0.69
25,7,100M,,,0.70
25,8,100M,,,0.70
25,9,100M,,,0.69
13,1,100M,,,0.74
13,2,100M,,,0.77
13,3,100M,,,0.81
13,4,100M,,,0.81
13,5,100M,,,0.81
13,6,100M,,,0.82
13,7,100M,,,0.84
13,8,100M,,,0.83
13,9,100M,,,0.82
14,1,113M,,,0.89
14,2,113M,,,0.90
14,3,113M,,,1.02
14,4,113M,,,0.84
14,5,113M,,,0.85
14,6,113M,,,0.84
14,7,113M,,,0.81
14,8,113M,,,0.80
14,9,113M,,,0.83
15,1,113M,,,0.93
15,2,113M,,,0.91
15,3,113M,,,0.87
15,4,113M,,,0.92
15,5,113M,,,0.86
15,6,113M,,,0.83
15,7,113M,,,0.87
15,8,113M,,,0.84
15,9,113M,,,0.84
16,1,113M,,,0.84
16,2,113M,,,0.83
16,3,113M,,,0.77
16,4,113M,,,0.75
16,5,113M,,,0.76
16,6,113M,,,0.79
16,7,113M,,,0.75
16,8,113M,,,0.75
16,9,113M,,,0.75
17,1,113M,,,0.81
17,2,113M,,,0.80
17,3,113M,,,0.70
17,4,113M,,,0.71
17,5,113M,,,0.72
17,6,113M,,,0.72
17,7,113M,,,0.72
17,8,113M,,,0.73
17,9,113M,,,0.73
18,1,114M,,,0.81
18,2,114M,,,0.80
18,3,114M,,,0.68
18,4,114M,,,0.69
18,5,114M,,,0.70
18,6,114M,,,0.69
18,7,114M,,,0.70
18,8,114M,,,0.70
18,9,114M,,,0.70
19,1,100M,,,0.80
19,2,100M,,,0.82
19,3,100M,,,0.67
19,4,100M,,,0.69
19,5,100M,,,0.70
19,6,100M,,,0.69
19,7,100M,,,0.69
19,8,100M,,,0.69
19,9,100M,,,0.69
20,1,113M,,,0.82
20,2,113M,,,0.80
20,3,113M,,,0.72
20,4,113M,,,0.72
20,5,113M,,,0.72
20,6,113M,,,0.72
20,7,113M,,,0.72
20,8,113M,,,0.72
20,9,113M,,,0.74
21,1,107M,,,0.82
21,2,107M,,,0.78
21,3,107M,,,0.69
21,4,107M,,,0.70
21,5,107M,,,0.71
21,6,107M,,,0.67
21,7,107M,,,0.66
21,8,107M,,,0.66
21,9,107M,,,0.67
22,1,113M,,,0.83
22,2,113M,,,0.81
22,3,113M,,,0.72
22,4,113M,,,0.74
22,5,113M,,,0.74
22,6,113M,,,0.72
22,7,113M,,,0.71
22,8,113M,,,0.72
22,9,113M,,,0.72
23,1,113M,,,0.81
23,2,113M,,,0.80
23,3,113M,,,0.67
23,4,113M,,,0.69
23,5,113M,,,0.69
23,6,113M,,,0.70
23,7,113M,,,0.72
23,8,113M,,,0.70
23,9,113M,,,0.70
24,1,104M,,,0.81
24,2,104M,,,0.80
24,3,104M,,,0.67
24,4,104M,,,0.69
24,5,104M,,,0.70
24,6,104M,,,0.69
24,7,104M,,,0.69
24,8,104M,,,0.69
24,9,104M,,,0.70
25,1,100M,,,0.82
25,2,100M,,,0.81
25,3,100M,,,0.66
25,4,100M,,,0.69
25,5,100M,,,0.69
25,6,100M,,,0.70
25,7,100M,,,0.70
25,8,100M,,,0.69
25,9,100M,,,0.69
13,1,100M,,,0.74
13,2,100M,,,0.76
13,3,100M,,,0.77
13,4,100M,,,0.81
13,5,100M,,,0.81
13,6,100M,,,0.81
13,7,100M,,,0.81
13,8,100M,,,0.81
13,9,100M,,,0.81
14,1,113M,,,0.89
14,2,113M,,,0.90
14,3,113M,,,0.89
14,4,113M,,,0.82
14,5,113M,,,0.82
14,6,113M,,,0.81
14,7,113M,,,0.80
14,8,113M,,,0.80
14,9,113M,,,0.80
15,1,113M,,,0.92
15,2,113M,,,0.90
15,3,113M,,,0.86
15,4,113M,,,0.86
15,5,113M,,,0.86
15,6,113M,,,0.82
15,7,113M,,,0.82
15,8,113M,,,0.82
15,9,113M,,,0.83
16,1,113M,,,0.84
16,2,113M,,,0.84
16,3,113M,,,0.74
16,4,113M,,,0.74
16,5,113M,,,0.76
16,6,113M,,,0.75
16,7,113M,,,0.75
16,8,113M,,,0.75
16,9,113M,,,0.76
17,1,113M,,,0.81
17,2,113M,,,0.80
17,3,113M,,,0.70
17,4,113M,,,0.71
17,5,113M,,,0.73
17,6,113M,,,0.72
17,7,113M,,,0.72
17,8,113M,,,0.72
17,9,113M,,,0.72
18,1,114M,,,0.81
18,2,114M,,,0.80
18,3,114M,,,0.69
18,4,114M,,,0.70
18,5,114M,,,0.70
18,6,114M,,,0.69
18,7,114M,,,0.70
18,8,114M,,,0.69
18,9,114M,,,0.70
19,1,100M,,,0.80
19,2,100M,,,0.82
19,3,100M,,,0.69
19,4,100M,,,0.69
19,5,100M,,,0.70
19,6,100M,,,0.69
19,7,100M,,,0.68
19,8,100M,,,0.69
19,9,100M,,,0.69
20,1,113M,,,0.82
20,2,113M,,,0.80
20,3,113M,,,0.71
20,4,113M,,,0.71
20,5,113M,,,0.73
20,6,113M,,,0.72
20,7,113M,,,0.72
20,8,113M,,,0.73
20,9,113M,,,0.73
21,1,107M,,,0.81
21,2,107M,,,0.77
21,3,107M,,,0.69
21,4,107M,,,0.74
21,5,107M,,,0.73
21,6,107M,,,0.67
21,7,107M,,,0.67
21,8,107M,,,0.67
21,9,107M,,,0.68
22,1,113M,,,0.84
22,2,113M,,,0.81
22,3,113M,,,0.72
22,4,113M,,,0.74
22,5,113M,,,0.74
22,6,113M,,,0.72
22,7,113M,,,0.72
22,8,113M,,,0.71
22,9,113M,,,0.73
23,1,113M,,,0.82
23,2,113M,,,0.79
23,3,113M,,,0.68
23,4,113M,,,0.70
23,5,113M,,,0.70
23,6,113M,,,0.70
23,7,113M,,,0.70
23,8,113M,,,0.72
23,9,113M,,,0.70
24,1,104M,,,0.81
24,2,104M,,,0.80
24,3,104M,,,0.67
24,4,104M,,,0.69
24,5,104M,,,0.70
24,6,104M,,,0.70
24,7,104M,,,0.69
24,8,104M,,,0.71
24,9,104M,,,0.69
25,1,100M,,,0.80
25,2,100M,,,0.79
25,3,100M,,,0.68
25,4,100M,,,0.77
25,5,100M,,,0.69
25,6,100M,,,0.70
25,7,100M,,,0.72
25,8,100M,,,0.69
25,9,100M,,,0.69
